"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250202","5호선","동대문역사문화공원(DDP)","1062","1206","20250205"
"20250202","4호선","동대문역사문화공원(DDP)","12519","10779","20250205"
"20250202","3호선","동대입구","5469","6056","20250205"
"20250202","경원선","동두천","1037","1106","20250205"
"20250202","경원선","동두천중앙","1942","1823","20250205"
"20250202","1호선","동묘앞","13686","14323","20250205"
"20250202","6호선","동묘앞","7648","7258","20250205"
"20250202","경인선","동암","9380","9365","20250205"
"20250202","경인선","동인천","9262","9012","20250205"
"20250202","4호선","동작(현충원)","944","1037","20250205"
"20250202","9호선","동작(현충원)","1165","1096","20250205"
"20250202","경부선","두정","4636","5073","20250205"
"20250202","5호선","둔촌동","6488","6392","20250205"
"20250202","9호선2~3단계","둔촌오륜","1726","1773","20250205"
"20250202","9호선","등촌","5504","5699","20250205"
"20250202","공항철도 1호선","디지털미디어시티","3821","4123","20250205"
"20250202","경의선","디지털미디어시티","1412","1441","20250205"
"20250202","6호선","디지털미디어시티","5850","6351","20250205"
"20250202","2호선","뚝섬","11772","11772","20250205"
"20250202","5호선","마곡","4210","4501","20250205"
"20250202","공항철도 1호선","마곡나루(서울식물원)","3232","3761","20250205"
"20250202","9호선","마곡나루(서울식물원)","6536","6583","20250205"
"20250202","일산선","마두","3568","3522","20250205"
"20250202","7호선","마들","6338","5906","20250205"
"20250202","경춘선","마석","2445","2397","20250205"
"20250202","5호선","마장","2864","2768","20250205"
"20250202","5호선","마천","3899","3965","20250205"
"20250202","5호선","마포","5497","5592","20250205"
"20250202","6호선","마포구청","7135","6788","20250205"
"20250202","중앙선","망우","4453","4521","20250205"
"20250202","6호선","망원","11287","11941","20250205"
"20250202","경원선","망월사","4679","4719","20250205"
"20250202","분당선","망포","6201","6696","20250205"
"20250202","분당선","매교","2323","2455","20250205"
"20250202","3호선","매봉","4237","4299","20250205"
"20250202","분당선","매탄권선","2727","2738","20250205"
"20250202","7호선","먹골","5491","5515","20250205"
"20250202","7호선","면목","7546","7398","20250205"
"20250202","4호선","명동","23402","25185","20250205"
"20250202","5호선","명일","5339","5331","20250205"
"20250202","경부선","명학","2879","2916","20250205"
"20250202","분당선","모란","10551","11171","20250205"
"20250202","8호선","모란","2831","2341","20250205"
"20250202","5호선","목동","7688","8025","20250205"
"20250202","8호선","몽촌토성(평화의문)","4087","4134","20250205"
"20250202","3호선","무악재","2152","2280","20250205"
"20250202","2호선","문래","8919","9323","20250205"
"20250202","경의선","문산","3536","3879","20250205"
"20250202","8호선","문정","6023","6291","20250205"
"20250202","분당선","미금","7663","7898","20250205"
"20250202","5호선","미사","10233","10434","20250205"
"20250202","4호선","미아(서울사이버대학)","8473","8164","20250205"
"20250202","4호선","미아사거리","15558","15208","20250205"
"20250202","안산선","반월","2396","2488","20250205"
"20250202","7호선","반포","3084","3029","20250205"
"20250202","5호선","발산","9632","9835","20250205"
"20250202","2호선","방배","6947","7044","20250205"
"20250202","5호선","방이","4586","4508","20250205"
"20250202","경원선","방학","6408","6167","20250205"
"20250202","5호선","방화","3789","3732","20250205"
"20250202","장항선","배방","929","1033","20250205"
"20250202","경의선","백마","3576","3585","20250205"
"20250202","일산선","백석","5677","5835","20250205"
"20250202","경춘선","백양리","418","278","20250205"
"20250202","경인선","백운","4204","3961","20250205"
"20250202","6호선","버티고개","1152","1303","20250205"
"20250202","과천선","범계","14947","14706","20250205"
"20250202","경춘선","별내","1520","1232","20250205"
"20250202","경부선","병점","9122","9933","20250205"
"20250202","신림선","보라매","2035","1969","20250205"
"20250202","7호선","보라매","3390","3391","20250205"
"20250202","신림선","보라매공원","1096","1219","20250205"
"20250202","신림선","보라매병원","2401","2407","20250205"
"20250202","6호선","보문","4399","4172","20250205"
"20250202","우이신설선","보문","1141","1176","20250205"
"20250202","경원선","보산","1123","1405","20250205"
"20250202","분당선","보정","1199","1125","20250205"
"20250202","8호선","복정","4968","4721","20250205"
"20250202","분당선","복정","5","0","20250205"
"20250202","장항선","봉명","570","608","20250205"
"20250202","9호선2~3단계","봉은사","10384","10519","20250205"
"20250202","2호선","봉천","12864","12886","20250205"
"20250202","6호선","봉화산(서울의료원)","3992","3980","20250205"
"20250202","경인선","부개","4820","4575","20250205"
"20250202","경강선","부발","1427","1848","20250205"
"20250202","경인선","부천","22297","22006","20250205"
"20250202","서해선","부천종합운동장","1388","1289","20250205"
"20250202","경인선","부평","21305","21054","20250205"
"20250202","우이신설선","북한산보국문","3907","3463","20250205"
"20250202","우이신설선","북한산우이","3231","3223","20250205"
"20250202","3호선","불광","10057","11242","20250205"
"20250202","6호선","불광","3117","2631","20250205"
"20250202","7호선","사가정","8967","8735","20250205"
"20250202","4호선","사당","14893","14805","20250205"
"20250202","2호선","사당","24195","25873","20250205"
"20250202","경춘선","사릉","1186","1155","20250205"
"20250202","수인선","사리","2796","2448","20250205"
"20250202","9호선","사평","1792","1884","20250205"
"20250202","안산선","산본","9679","10184","20250205"
"20250202","8호선","산성","3116","3244","20250205"
"20250202","6호선","삼각지","4512","3907","20250205"
"20250202","4호선","삼각지","4263","5192","20250205"
"20250202","경강선","삼동","1093","1128","20250205"
"20250202","2호선","삼성(무역센터)","21702","20508","20250205"
"20250202","9호선2~3단계","삼성중앙","2106","2096","20250205"
"20250202","일산선","삼송","10900","10851","20250205"
"20250202","우이신설선","삼양","1507","1576","20250205"
"20250202","우이신설선","삼양사거리","1727","1649","20250205"
"20250202","9호선2~3단계","삼전","4129","4074","20250205"
"20250202","분당선","상갈","2631","2897","20250205"
"20250202","4호선","상계","10839","10191","20250205"
"20250202","7호선","상도","5667","5724","20250205"
"20250202","안산선","상록수","9001","8997","20250205"
"20250202","7호선","상봉","9905","9419","20250205"
"20250202","중앙선","상봉","3750","3826","20250205"
